locationId,value,latitude,longitude,date,time
10489,368.0,28.628624,77.24106,2021-11-06,00:15:00
10486,321.0,28.684678,77.076574,2021-11-06,00:15:00
8915,406.0,28.699793,77.165453,2021-11-06,00:15:00
5626,288.4,28.7500499,77.1112615,2021-11-06,00:15:00
6357,342.0,28.674045,77.131023,2021-11-06,00:15:00
8472,320.0,28.7762,77.051074,2021-11-06,00:15:00
8475,388.0,28.710508,77.249485,2021-11-06,00:15:00
6957,356.0,28.58028,77.233829,2021-11-06,00:15:00
11603,261.0,28.656756,77.227234,2021-11-06,00:15:00
5634,297.19,28.5918245,77.2273074,2021-11-06,00:15:00
5627,368.44,28.5512005,77.2735737,2021-11-06,00:15:00
10485,434.0,28.822836,77.101981,2021-11-06,00:15:00
5586,335.0,28.5504249,77.2159377,2021-11-06,00:15:00
10484,322.0,28.531346,77.190156,2021-11-06,00:15:00
8239,373.0,28.530785,77.271255,2021-11-06,00:15:00
10831,357.0,28.732528,77.11992,2021-11-06,00:15:00
5622,256.1,28.60909,77.0325413,2021-11-06,00:15:00
5541,233.63,28.7256504,77.2011573,2021-11-06,00:15:00
6932,426.0,28.815329,77.15301,2021-11-06,00:15:00
6931,327.0,28.5710274,77.0719006,2021-11-06,00:15:00
6934,366.0,28.498571,77.26484,2021-11-06,00:15:00
6359,290.2,28.6811736,77.3025234,2021-11-06,00:15:00
8235,422.0,28.73282,77.170633,2021-11-06,00:15:00
10488,287.0,28.570173,76.933762,2021-11-06,00:15:00
8365,382.0,28.56789,77.250515,2021-11-06,00:15:00
5570,261.44,28.4706914,77.1099364,2021-11-06,00:15:00
5630,320.5,28.6514781,77.1473105,2021-11-06,00:15:00
6356,277.86,28.639645,77.146262,2021-11-06,00:15:00
11607,308.5,28.588333,77.221667,2021-11-06,00:15:00
6938,416.0,28.672342,77.31526,2021-11-06,00:15:00
8917,372.0,28.695381,77.181665,2021-11-06,00:15:00
7044,105.0,28.563262,77.186937,2021-11-06,00:00:00
6358,342.0,28.636429,77.201067,2021-11-06,00:00:00
5622,255.5,28.60909,77.0325413,2021-11-06,00:00:00
5630,320.5,28.6514781,77.1473105,2021-11-06,00:00:00
5610,339.0,28.6573814,77.1585447,2021-11-06,00:00:00
6960,410.0,28.623763,77.287209,2021-11-06,00:00:00
10485,434.0,28.822836,77.101981,2021-11-05,23:45:00
10488,287.0,28.570173,76.933762,2021-11-05,23:45:00
6932,426.0,28.815329,77.15301,2021-11-05,23:45:00
5541,241.28,28.7256504,77.2011573,2021-11-05,23:45:00
6356,293.4,28.639645,77.146262,2021-11-05,23:45:00
10831,383.0,28.732528,77.11992,2021-11-05,23:45:00
6938,425.0,28.672342,77.31526,2021-11-05,23:45:00
8915,415.0,28.699793,77.165453,2021-11-05,23:45:00
8472,339.0,28.7762,77.051074,2021-11-05,23:45:00
10486,338.0,28.684678,77.076574,2021-11-05,23:45:00
6929,377.0,28.611281,77.237738,2021-11-05,23:45:00
10484,322.0,28.531346,77.190156,2021-11-05,23:45:00
5627,342.79,28.5512005,77.2735737,2021-11-05,23:45:00
5586,335.0,28.5504249,77.2159377,2021-11-05,23:45:00
8917,372.0,28.695381,77.181665,2021-11-05,23:45:00
6960,410.0,28.623763,77.287209,2021-11-05,23:45:00
8475,398.0,28.710508,77.249485,2021-11-05,23:45:00
5634,313.83,28.5918245,77.2273074,2021-11-05,23:45:00
11603,310.4,28.656756,77.227234,2021-11-05,23:45:00
6934,381.0,28.498571,77.26484,2021-11-05,23:45:00
6957,367.0,28.58028,77.233829,2021-11-05,23:45:00
8239,372.0,28.530785,77.271255,2021-11-05,23:45:00
6931,327.0,28.5710274,77.0719006,2021-11-05,23:45:00
5610,352.16,28.6573814,77.1585447,2021-11-05,23:30:00
6357,364.0,28.674045,77.131023,2021-11-05,23:30:00
5630,319.7,28.6514781,77.1473105,2021-11-05,23:30:00
5622,255.5,28.60909,77.0325413,2021-11-05,23:30:00
8915,415.0,28.699793,77.165453,2021-11-05,23:15:00
8475,398.0,28.710508,77.249485,2021-11-05,23:15:00
5541,226.42,28.7256504,77.2011573,2021-11-05,23:15:00
6934,381.0,28.498571,77.26484,2021-11-05,23:15:00
11607,297.5,28.588333,77.221667,2021-11-05,23:15:00
8472,339.0,28.7762,77.051074,2021-11-05,23:15:00
6359,317.7,28.6811736,77.3025234,2021-11-05,23:15:00
11603,312.2,28.656756,77.227234,2021-11-05,23:15:00
7044,105.0,28.563262,77.186937,2021-11-05,23:15:00
8365,351.0,28.56789,77.250515,2021-11-05,23:15:00
8235,407.0,28.73282,77.170633,2021-11-05,23:15:00
5627,346.13,28.5512005,77.2735737,2021-11-05,23:15:00
5626,298.7,28.7500499,77.1112615,2021-11-05,23:15:00
10484,313.0,28.531346,77.190156,2021-11-05,23:15:00
10831,383.0,28.732528,77.11992,2021-11-05,23:15:00
8239,372.0,28.530785,77.271255,2021-11-05,23:15:00
8917,382.0,28.695381,77.181665,2021-11-05,23:15:00
6932,434.0,28.815329,77.15301,2021-11-05,23:15:00
5634,310.8,28.5918245,77.2273074,2021-11-05,23:15:00
6356,276.66,28.639645,77.146262,2021-11-05,23:15:00
6929,377.0,28.611281,77.237738,2021-11-05,23:15:00
6938,425.0,28.672342,77.31526,2021-11-05,23:15:00
10488,309.0,28.570173,76.933762,2021-11-05,23:15:00
10485,451.0,28.822836,77.101981,2021-11-05,23:15:00
6957,367.0,28.58028,77.233829,2021-11-05,23:15:00
6357,364.0,28.674045,77.131023,2021-11-05,23:15:00
5586,335.0,28.5504249,77.2159377,2021-11-05,23:15:00
5630,251.6,28.6514781,77.1473105,2021-11-05,23:00:00
5610,371.58,28.6573814,77.1585447,2021-11-05,23:00:00
5622,282.6,28.60909,77.0325413,2021-11-05,23:00:00
10489,390.0,28.628624,77.24106,2021-11-05,23:00:00
10831,407.0,28.732528,77.11992,2021-11-05,22:45:00
6929,387.0,28.611281,77.237738,2021-11-05,22:45:00
10485,451.0,28.822836,77.101981,2021-11-05,22:45:00
10489,390.0,28.628624,77.24106,2021-11-05,22:45:00
8915,420.0,28.699793,77.165453,2021-11-05,22:45:00
6934,376.0,28.498571,77.26484,2021-11-05,22:45:00
10484,313.0,28.531346,77.190156,2021-11-05,22:45:00
11603,288.4,28.656756,77.227234,2021-11-05,22:45:00
8239,377.0,28.530785,77.271255,2021-11-05,22:45:00
5586,335.0,28.5504249,77.2159377,2021-11-05,22:45:00
8917,382.0,28.695381,77.181665,2021-11-05,22:45:00
5650,306.14,28.5627763,77.1180053,2021-11-05,22:45:00
11607,318.8,28.588333,77.221667,2021-11-05,22:45:00
5627,365.05,28.5512005,77.2735737,2021-11-05,22:45:00
6356,254.5,28.639645,77.146262,2021-11-05,22:45:00
6960,400.0,28.623763,77.287209,2021-11-05,22:45:00
6938,458.0,28.672342,77.31526,2021-11-05,22:45:00
6358,355.0,28.636429,77.201067,2021-11-05,22:45:00
7044,106.0,28.563262,77.186937,2021-11-05,22:45:00
6359,317.7,28.6811736,77.3025234,2021-11-05,22:45:00
8475,420.0,28.710508,77.249485,2021-11-05,22:45:00
5634,332.2,28.5918245,77.2273074,2021-11-05,22:45:00
10488,309.0,28.570173,76.933762,2021-11-05,22:45:00
5541,224.34,28.7256504,77.2011573,2021-11-05,22:45:00
6932,434.0,28.815329,77.15301,2021-11-05,22:45:00
8472,355.0,28.7762,77.051074,2021-11-05,22:45:00
6357,379.0,28.674045,77.131023,2021-11-05,22:45:00
10486,372.0,28.684678,77.076574,2021-11-05,22:45:00
5626,298.7,28.7500499,77.1112615,2021-11-05,22:45:00
5622,282.6,28.60909,77.0325413,2021-11-05,22:30:00
5610,403.62,28.6573814,77.1585447,2021-11-05,22:30:00
5634,329.72,28.5918245,77.2273074,2021-11-05,22:15:00
6934,376.0,28.498571,77.26484,2021-11-05,22:15:00
11607,331.0,28.588333,77.221667,2021-11-05,22:15:00
8475,420.0,28.710508,77.249485,2021-11-05,22:15:00
5586,343.0,28.5504249,77.2159377,2021-11-05,22:15:00
10485,461.0,28.822836,77.101981,2021-11-05,22:15:00
5570,281.57,28.4706914,77.1099364,2021-11-05,22:15:00
8915,420.0,28.699793,77.165453,2021-11-05,22:15:00
6929,387.0,28.611281,77.237738,2021-11-05,22:15:00
8365,351.0,28.56789,77.250515,2021-11-05,22:15:00
8472,355.0,28.7762,77.051074,2021-11-05,22:15:00
6960,400.0,28.623763,77.287209,2021-11-05,22:15:00
8235,469.0,28.73282,77.170633,2021-11-05,22:15:00
6932,423.0,28.815329,77.15301,2021-11-05,22:15:00
8239,377.0,28.530785,77.271255,2021-11-05,22:15:00
8917,427.0,28.695381,77.181665,2021-11-05,22:15:00
10486,372.0,28.684678,77.076574,2021-11-05,22:15:00
6931,345.0,28.5710274,77.0719006,2021-11-05,22:15:00
10488,322.0,28.570173,76.933762,2021-11-05,22:15:00
10831,407.0,28.732528,77.11992,2021-11-05,22:15:00
6957,378.0,28.58028,77.233829,2021-11-05,22:15:00
6356,315.0,28.639645,77.146262,2021-11-05,22:15:00
5541,268.66,28.7256504,77.2011573,2021-11-05,22:15:00
5627,377.14,28.5512005,77.2735737,2021-11-05,22:15:00
5626,302.4,28.7500499,77.1112615,2021-11-05,22:15:00
6938,458.0,28.672342,77.31526,2021-11-05,22:15:00
6356,277.74,28.639645,77.146262,2021-11-05,22:00:00
6358,303.0,28.636429,77.201067,2021-11-05,22:00:00
5622,381.5,28.60909,77.0325413,2021-11-05,22:00:00
7044,118.0,28.563262,77.186937,2021-11-05,22:00:00
6357,439.0,28.674045,77.131023,2021-11-05,22:00:00
5630,318.9,28.6514781,77.1473105,2021-11-05,22:00:00
5610,377.21,28.6573814,77.1585447,2021-11-05,22:00:00
11603,351.1,28.656756,77.227234,2021-11-05,22:00:00
10484,321.0,28.531346,77.190156,2021-11-05,22:00:00
6938,449.0,28.672342,77.31526,2021-11-05,21:45:00
6356,280.32,28.639645,77.146262,2021-11-05,21:45:00
11607,331.2,28.588333,77.221667,2021-11-05,21:45:00
8915,431.0,28.699793,77.165453,2021-11-05,21:45:00
10485,461.0,28.822836,77.101981,2021-11-05,21:45:00
8472,367.0,28.7762,77.051074,2021-11-05,21:45:00
5626,302.4,28.7500499,77.1112615,2021-11-05,21:45:00
6934,379.0,28.498571,77.26484,2021-11-05,21:45:00
10484,321.0,28.531346,77.190156,2021-11-05,21:45:00
8917,427.0,28.695381,77.181665,2021-11-05,21:45:00
5650,353.24,28.5627763,77.1180053,2021-11-05,21:45:00
6960,398.0,28.623763,77.287209,2021-11-05,21:45:00
5634,314.45,28.5918245,77.2273074,2021-11-05,21:45:00
6957,407.0,28.58028,77.233829,2021-11-05,21:45:00
8239,368.0,28.530785,77.271255,2021-11-05,21:45:00
5541,292.57,28.7256504,77.2011573,2021-11-05,21:45:00
6932,423.0,28.815329,77.15301,2021-11-05,21:45:00
10486,400.0,28.684678,77.076574,2021-11-05,21:45:00
10488,322.0,28.570173,76.933762,2021-11-05,21:45:00
11603,353.7,28.656756,77.227234,2021-11-05,21:45:00
6931,362.0,28.5710274,77.0719006,2021-11-05,21:45:00
8475,439.0,28.710508,77.249485,2021-11-05,21:45:00
5586,343.0,28.5504249,77.2159377,2021-11-05,21:45:00
6929,395.0,28.611281,77.237738,2021-11-05,21:45:00
10831,434.0,28.732528,77.11992,2021-11-05,21:45:00
5570,293.54,28.4706914,77.1099364,2021-11-05,21:45:00
8235,517.0,28.73282,77.170633,2021-11-05,21:45:00
5630,319.3,28.6514781,77.1473105,2021-11-05,21:30:00
6358,303.0,28.636429,77.201067,2021-11-05,21:30:00
6359,315.4,28.6811736,77.3025234,2021-11-05,21:30:00
6357,439.0,28.674045,77.131023,2021-11-05,21:30:00
7044,118.0,28.563262,77.186937,2021-11-05,21:30:00
5610,349.67,28.6573814,77.1585447,2021-11-05,21:30:00
6929,395.0,28.611281,77.237738,2021-11-05,21:15:00
8472,367.0,28.7762,77.051074,2021-11-05,21:15:00
8915,431.0,28.699793,77.165453,2021-11-05,21:15:00
8235,517.0,28.73282,77.170633,2021-11-05,21:15:00
5626,253.6,28.7500499,77.1112615,2021-11-05,21:15:00
6957,407.0,28.58028,77.233829,2021-11-05,21:15:00
5627,343.09,28.5512005,77.2735737,2021-11-05,21:15:00
5634,325.56,28.5918245,77.2273074,2021-11-05,21:15:00
5586,356.0,28.5504249,77.2159377,2021-11-05,21:15:00
6357,439.0,28.674045,77.131023,2021-11-05,21:15:00
8917,454.0,28.695381,77.181665,2021-11-05,21:15:00
8239,368.0,28.530785,77.271255,2021-11-05,21:15:00
6358,303.0,28.636429,77.201067,2021-11-05,21:15:00
6932,410.0,28.815329,77.15301,2021-11-05,21:15:00
6934,379.0,28.498571,77.26484,2021-11-05,21:15:00
7044,118.0,28.563262,77.186937,2021-11-05,21:15:00
10485,401.0,28.822836,77.101981,2021-11-05,21:15:00
11607,326.5,28.588333,77.221667,2021-11-05,21:15:00
10831,434.0,28.732528,77.11992,2021-11-05,21:15:00
10484,343.0,28.531346,77.190156,2021-11-05,21:15:00
6960,398.0,28.623763,77.287209,2021-11-05,21:15:00
8365,367.0,28.56789,77.250515,2021-11-05,21:15:00
10486,400.0,28.684678,77.076574,2021-11-05,21:15:00
6356,295.97,28.639645,77.146262,2021-11-05,21:15:00
8475,439.0,28.710508,77.249485,2021-11-05,21:15:00
10488,360.0,28.570173,76.933762,2021-11-05,21:15:00
5541,260.29,28.7256504,77.2011573,2021-11-05,21:15:00
5570,312.71,28.4706914,77.1099364,2021-11-05,21:15:00
6938,449.0,28.672342,77.31526,2021-11-05,21:15:00
11603,368.7,28.656756,77.227234,2021-11-05,21:15:00
6931,362.0,28.5710274,77.0719006,2021-11-05,21:15:00
5610,368.53,28.6573814,77.1585447,2021-11-05,21:00:00
6359,375.5,28.6811736,77.3025234,2021-11-05,21:00:00
5630,361.1,28.6514781,77.1473105,2021-11-05,21:00:00
6960,385.0,28.623763,77.287209,2021-11-05,20:45:00
5627,361.36,28.5512005,77.2735737,2021-11-05,20:45:00
8917,454.0,28.695381,77.181665,2021-11-05,20:45:00
5626,253.6,28.7500499,77.1112615,2021-11-05,20:45:00
6934,366.0,28.498571,77.26484,2021-11-05,20:45:00
10484,343.0,28.531346,77.190156,2021-11-05,20:45:00
6929,401.0,28.611281,77.237738,2021-11-05,20:45:00
5622,343.5,28.60909,77.0325413,2021-11-05,20:45:00
8239,361.0,28.530785,77.271255,2021-11-05,20:45:00
8235,412.0,28.73282,77.170633,2021-11-05,20:45:00
6957,418.0,28.58028,77.233829,2021-11-05,20:45:00
5634,321.46,28.5918245,77.2273074,2021-11-05,20:45:00
11603,361.4,28.656756,77.227234,2021-11-05,20:45:00
5541,295.61,28.7256504,77.2011573,2021-11-05,20:45:00
8475,547.0,28.710508,77.249485,2021-11-05,20:45:00
6932,410.0,28.815329,77.15301,2021-11-05,20:45:00
10831,382.0,28.732528,77.11992,2021-11-05,20:45:00
6358,382.0,28.636429,77.201067,2021-11-05,20:45:00
10485,401.0,28.822836,77.101981,2021-11-05,20:45:00
7044,145.0,28.563262,77.186937,2021-11-05,20:45:00
11607,298.1,28.588333,77.221667,2021-11-05,20:45:00
8915,449.0,28.699793,77.165453,2021-11-05,20:45:00
10486,425.0,28.684678,77.076574,2021-11-05,20:45:00
6357,394.0,28.674045,77.131023,2021-11-05,20:45:00
5650,326.14,28.5627763,77.1180053,2021-11-05,20:45:00
8472,331.0,28.7762,77.051074,2021-11-05,20:45:00
8365,382.0,28.56789,77.250515,2021-11-05,20:45:00
6931,360.0,28.5710274,77.0719006,2021-11-05,20:45:00
5586,356.0,28.5504249,77.2159377,2021-11-05,20:45:00
5610,415.31,28.6573814,77.1585447,2021-11-05,20:30:00
5630,362.0,28.6514781,77.1473105,2021-11-05,20:30:00
5622,343.5,28.60909,77.0325413,2021-11-05,20:30:00
6938,458.0,28.672342,77.31526,2021-11-05,20:30:00
6934,366.0,28.498571,77.26484,2021-11-05,20:15:00
5541,333.96,28.7256504,77.2011573,2021-11-05,20:15:00
11603,382.5,28.656756,77.227234,2021-11-05,20:15:00
6931,360.0,28.5710274,77.0719006,2021-11-05,20:15:00
8239,361.0,28.530785,77.271255,2021-11-05,20:15:00
5634,340.49,28.5918245,77.2273074,2021-11-05,20:15:00
6356,350.82,28.639645,77.146262,2021-11-05,20:15:00
8475,547.0,28.710508,77.249485,2021-11-05,20:15:00
5627,355.69,28.5512005,77.2735737,2021-11-05,20:15:00
5650,392.28,28.5627763,77.1180053,2021-11-05,20:15:00
6359,335.8,28.6811736,77.3025234,2021-11-05,20:15:00
8365,382.0,28.56789,77.250515,2021-11-05,20:15:00
5586,345.0,28.5504249,77.2159377,2021-11-05,20:15:00
6929,401.0,28.611281,77.237738,2021-11-05,20:15:00
5626,264.3,28.7500499,77.1112615,2021-11-05,20:15:00
8915,449.0,28.699793,77.165453,2021-11-05,20:15:00
11607,276.7,28.588333,77.221667,2021-11-05,20:15:00
10831,382.0,28.732528,77.11992,2021-11-05,20:15:00
10486,425.0,28.684678,77.076574,2021-11-05,20:15:00
10485,384.0,28.822836,77.101981,2021-11-05,20:15:00
10488,371.0,28.570173,76.933762,2021-11-05,20:15:00
8235,412.0,28.73282,77.170633,2021-11-05,20:15:00
6932,381.0,28.815329,77.15301,2021-11-05,20:15:00
8365,360.0,28.56789,77.250515,2021-11-05,20:00:00
6960,422.0,28.623763,77.287209,2021-11-05,20:00:00
8917,534.0,28.695381,77.181665,2021-11-05,20:00:00
10489,421.0,28.628624,77.24106,2021-11-05,20:00:00
7044,145.0,28.563262,77.186937,2021-11-05,20:00:00
6358,474.0,28.636429,77.201067,2021-11-05,20:00:00
6957,420.0,28.58028,77.233829,2021-11-05,20:00:00
6938,501.0,28.672342,77.31526,2021-11-05,20:00:00
6357,497.0,28.674045,77.131023,2021-11-05,20:00:00
5630,434.7,28.6514781,77.1473105,2021-11-05,20:00:00
5622,287.4,28.60909,77.0325413,2021-11-05,20:00:00
10484,312.0,28.531346,77.190156,2021-11-05,20:00:00
8472,345.0,28.7762,77.051074,2021-11-05,20:00:00
5610,482.61,28.6573814,77.1585447,2021-11-05,20:00:00
11603,344.4,28.656756,77.227234,2021-11-05,19:45:00
8472,345.0,28.7762,77.051074,2021-11-05,19:45:00
6938,501.0,28.672342,77.31526,2021-11-05,19:45:00
5586,345.0,28.5504249,77.2159377,2021-11-05,19:45:00
6960,422.0,28.623763,77.287209,2021-11-05,19:45:00
6359,335.8,28.6811736,77.3025234,2021-11-05,19:45:00
8239,382.0,28.530785,77.271255,2021-11-05,19:45:00
8915,486.0,28.699793,77.165453,2021-11-05,19:45:00
6932,381.0,28.815329,77.15301,2021-11-05,19:45:00
6931,392.0,28.5710274,77.0719006,2021-11-05,19:45:00
10831,410.0,28.732528,77.11992,2021-11-05,19:45:00
6934,362.0,28.498571,77.26484,2021-11-05,19:45:00
6929,404.0,28.611281,77.237738,2021-11-05,19:45:00
6957,420.0,28.58028,77.233829,2021-11-05,19:45:00
10484,312.0,28.531346,77.190156,2021-11-05,19:45:00
5626,264.3,28.7500499,77.1112615,2021-11-05,19:45:00
8917,534.0,28.695381,77.181665,2021-11-05,19:45:00
10486,456.0,28.684678,77.076574,2021-11-05,19:45:00
5650,406.28,28.5627763,77.1180053,2021-11-05,19:45:00
8475,466.0,28.710508,77.249485,2021-11-05,19:45:00
5627,371.12,28.5512005,77.2735737,2021-11-05,19:45:00
5634,347.0,28.5918245,77.2273074,2021-11-05,19:45:00
10485,384.0,28.822836,77.101981,2021-11-05,19:45:00
5541,309.71,28.7256504,77.2011573,2021-11-05,19:45:00
6356,368.65,28.639645,77.146262,2021-11-05,19:45:00
10489,435.0,28.628624,77.24106,2021-11-05,19:45:00
5622,287.4,28.60909,77.0325413,2021-11-05,19:30:00
5630,433.8,28.6514781,77.1473105,2021-11-05,19:30:00
6358,474.0,28.636429,77.201067,2021-11-05,19:30:00
5610,506.02,28.6573814,77.1585447,2021-11-05,19:30:00
7044,145.0,28.563262,77.186937,2021-11-05,19:30:00
6357,497.0,28.674045,77.131023,2021-11-05,19:30:00
7044,145.0,28.563262,77.186937,2021-11-05,19:15:00
10485,414.0,28.822836,77.101981,2021-11-05,19:15:00
10488,384.0,28.570173,76.933762,2021-11-05,19:15:00
6938,501.0,28.672342,77.31526,2021-11-05,19:15:00
5570,330.17,28.4706914,77.1099364,2021-11-05,19:15:00
10831,410.0,28.732528,77.11992,2021-11-05,19:15:00
6929,404.0,28.611281,77.237738,2021-11-05,19:15:00
6934,362.0,28.498571,77.26484,2021-11-05,19:15:00
8365,360.0,28.56789,77.250515,2021-11-05,19:15:00
5586,325.0,28.5504249,77.2159377,2021-11-05,19:15:00
6358,474.0,28.636429,77.201067,2021-11-05,19:15:00
6931,392.0,28.5710274,77.0719006,2021-11-05,19:15:00
11603,406.6,28.656756,77.227234,2021-11-05,19:15:00
6932,400.0,28.815329,77.15301,2021-11-05,19:15:00
5541,272.16,28.7256504,77.2011573,2021-11-05,19:15:00
8239,382.0,28.530785,77.271255,2021-11-05,19:15:00
6957,420.0,28.58028,77.233829,2021-11-05,19:15:00
5634,328.85,28.5918245,77.2273074,2021-11-05,19:15:00
6359,388.6,28.6811736,77.3025234,2021-11-05,19:15:00
6960,422.0,28.623763,77.287209,2021-11-05,19:15:00
8917,611.0,28.695381,77.181665,2021-11-05,19:15:00
10484,293.0,28.531346,77.190156,2021-11-05,19:15:00
10489,418.0,28.628624,77.24106,2021-11-05,19:15:00
5626,350.0,28.7500499,77.1112615,2021-11-05,19:15:00
5627,383.74,28.5512005,77.2735737,2021-11-05,19:15:00
8472,345.0,28.7762,77.051074,2021-11-05,19:15:00
6356,364.3,28.639645,77.146262,2021-11-05,19:15:00
8915,486.0,28.699793,77.165453,2021-11-05,19:15:00
11607,300.7,28.588333,77.221667,2021-11-05,19:15:00
10486,456.0,28.684678,77.076574,2021-11-05,19:15:00
5622,334.2,28.60909,77.0325413,2021-11-05,19:00:00
5630,414.5,28.6514781,77.1473105,2021-11-05,19:00:00
5610,522.16,28.6573814,77.1585447,2021-11-05,19:00:00
10486,465.0,28.684678,77.076574,2021-11-05,18:45:00
8475,444.0,28.710508,77.249485,2021-11-05,18:45:00
6358,546.0,28.636429,77.201067,2021-11-05,18:45:00
6957,442.0,28.58028,77.233829,2021-11-05,18:45:00
11607,266.2,28.588333,77.221667,2021-11-05,18:45:00
6938,525.0,28.672342,77.31526,2021-11-05,18:45:00
8239,510.0,28.530785,77.271255,2021-11-05,18:45:00
6934,371.0,28.498571,77.26484,2021-11-05,18:45:00
11603,423.8,28.656756,77.227234,2021-11-05,18:45:00
6929,362.0,28.611281,77.237738,2021-11-05,18:45:00
10485,414.0,28.822836,77.101981,2021-11-05,18:45:00
8915,570.0,28.699793,77.165453,2021-11-05,18:45:00
6932,400.0,28.815329,77.15301,2021-11-05,18:45:00
6931,426.0,28.5710274,77.0719006,2021-11-05,18:45:00
5541,256.14,28.7256504,77.2011573,2021-11-05,18:45:00
5626,350.0,28.7500499,77.1112615,2021-11-05,18:45:00
10831,460.0,28.732528,77.11992,2021-11-05,18:45:00
5650,647.8,28.5627763,77.1180053,2021-11-05,18:45:00
7044,143.0,28.563262,77.186937,2021-11-05,18:45:00
5634,311.12,28.5918245,77.2273074,2021-11-05,18:45:00
6356,368.07,28.639645,77.146262,2021-11-05,18:45:00
8917,611.0,28.695381,77.181665,2021-11-05,18:45:00
6960,403.0,28.623763,77.287209,2021-11-05,18:45:00
6357,586.0,28.674045,77.131023,2021-11-05,18:45:00
10489,417.0,28.628624,77.24106,2021-11-05,18:45:00
5586,325.0,28.5504249,77.2159377,2021-11-05,18:45:00
8472,344.0,28.7762,77.051074,2021-11-05,18:45:00
10484,293.0,28.531346,77.190156,2021-11-05,18:45:00
5627,357.39,28.5512005,77.2735737,2021-11-05,18:45:00
5610,547.26,28.6573814,77.1585447,2021-11-05,18:30:00
8235,499.0,28.73282,77.170633,2021-11-05,18:30:00
5541,259.8,28.7256504,77.2011573,2021-11-05,18:15:00
10484,298.0,28.531346,77.190156,2021-11-05,18:15:00
8235,556.0,28.73282,77.170633,2021-11-05,18:15:00
5509,411.0,28.647622,77.315809,2021-11-05,18:15:00
6931,426.0,28.5710274,77.0719006,2021-11-05,18:15:00
6932,456.0,28.815329,77.15301,2021-11-05,18:15:00
5570,362.77,28.4706914,77.1099364,2021-11-05,18:15:00
6356,368.48,28.639645,77.146262,2021-11-05,18:15:00
5627,378.95,28.5512005,77.2735737,2021-11-05,18:15:00
10486,465.0,28.684678,77.076574,2021-11-05,18:15:00
8472,344.0,28.7762,77.051074,2021-11-05,18:15:00
6934,371.0,28.498571,77.26484,2021-11-05,18:15:00
6960,403.0,28.623763,77.287209,2021-11-05,18:15:00
8365,371.0,28.56789,77.250515,2021-11-05,18:15:00
8917,611.0,28.695381,77.181665,2021-11-05,18:15:00
11607,231.2,28.588333,77.221667,2021-11-05,18:00:00
5586,351.0,28.5504249,77.2159377,2021-11-05,18:00:00
8235,556.0,28.73282,77.170633,2021-11-05,18:00:00
6359,366.4,28.6811736,77.3025234,2021-11-05,18:00:00
7044,147.0,28.563262,77.186937,2021-11-05,18:00:00
6357,598.0,28.674045,77.131023,2021-11-05,18:00:00
10489,358.0,28.628624,77.24106,2021-11-05,18:00:00
11603,420.0,28.656756,77.227234,2021-11-05,18:00:00
5630,332.9,28.6514781,77.1473105,2021-11-05,18:00:00
8915,602.0,28.699793,77.165453,2021-11-05,18:00:00
5622,364.0,28.60909,77.0325413,2021-11-05,18:00:00
10485,432.0,28.822836,77.101981,2021-11-05,18:00:00
5610,541.4,28.6573814,77.1585447,2021-11-05,18:00:00
6929,348.0,28.611281,77.237738,2021-11-05,18:00:00
8239,566.0,28.530785,77.271255,2021-11-05,18:00:00
5626,408.3,28.7500499,77.1112615,2021-11-05,18:00:00
6957,429.0,28.58028,77.233829,2021-11-05,18:00:00
6938,464.0,28.672342,77.31526,2021-11-05,18:00:00
6358,393.0,28.636429,77.201067,2021-11-05,18:00:00
8475,385.0,28.710508,77.249485,2021-11-05,18:00:00
6356,359.83,28.639645,77.146262,2021-11-05,17:45:00
5622,364.0,28.60909,77.0325413,2021-11-05,17:45:00
10485,432.0,28.822836,77.101981,2021-11-05,17:45:00
5541,291.25,28.7256504,77.2011573,2021-11-05,17:45:00
5634,271.53,28.5918245,77.2273074,2021-11-05,17:45:00
8917,547.0,28.695381,77.181665,2021-11-05,17:45:00
5570,336.27,28.4706914,77.1099364,2021-11-05,17:45:00
5586,351.0,28.5504249,77.2159377,2021-11-05,17:45:00
11607,221.3,28.588333,77.221667,2021-11-05,17:45:00
6938,464.0,28.672342,77.31526,2021-11-05,17:45:00
8915,602.0,28.699793,77.165453,2021-11-05,17:45:00
10484,298.0,28.531346,77.190156,2021-11-05,17:45:00
11603,422.7,28.656756,77.227234,2021-11-05,17:45:00
8239,566.0,28.530785,77.271255,2021-11-05,17:45:00
5627,380.87,28.5512005,77.2735737,2021-11-05,17:45:00
6934,429.0,28.498571,77.26484,2021-11-05,17:45:00
10488,398.0,28.570173,76.933762,2021-11-05,17:45:00
8475,385.0,28.710508,77.249485,2021-11-05,17:45:00
5509,426.0,28.647622,77.315809,2021-11-05,17:45:00
8472,384.0,28.7762,77.051074,2021-11-05,17:45:00
10489,358.0,28.628624,77.24106,2021-11-05,17:45:00
5626,408.3,28.7500499,77.1112615,2021-11-05,17:45:00
6960,393.0,28.623763,77.287209,2021-11-05,17:45:00
6929,348.0,28.611281,77.237738,2021-11-05,17:45:00
6957,429.0,28.58028,77.233829,2021-11-05,17:45:00
6932,456.0,28.815329,77.15301,2021-11-05,17:45:00
7044,147.0,28.563262,77.186937,2021-11-05,17:30:00
6358,393.0,28.636429,77.201067,2021-11-05,17:30:00
